Application ID,Campus Applied,Course,Exam Venue,Date,Time,,
85760183,MAIN,BSCE,Bohol Island State University - CALAPE Campus,,,,
12615686,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
63212363,MAIN,BSCE,Bohol Island State University - CANDIJAY Campus,"Feb 27, 2025",1:30 pm - 4:30 pm,,
22689233,MAIN,BSCE,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
85359664,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
50135457,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
80513202,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
39999114,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
16461535,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
22361866,MAIN,BPED,Bohol Island State University - CALAPE Campus,,,,
10645915,MAIN,BPED,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 24, 2025",8:30 am -11:30 am,,
33192190,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
66088056,CANDIJAY,BSES-CRM,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",8:30 am -11:30 am,,
77816366,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
93797022,MAIN,BSCE,Bohol Island State University - CLARIN Campus,,,,
54017589,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
84494846,MAIN,BSCE,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",8:30 am -11:30 am,,
18608228,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
56514326,MAIN,BSCE,Bohol Island State University - CANDIJAY Campus,"Feb 27, 2025",1:30 pm - 4:30 pm,,
23225350,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
58138958,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
12716746,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",8:30 am -11:30 am,,
14586714,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",1:30 pm - 4:30 pm,,
99032482,MAIN,BSCE,Bohol Island State University - CLARIN Campus,,,,
71975283,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",1:30 pm - 4:30 pm,,
50761943,MAIN,BSCE,Bohol Island State University - CALAPE Campus,,,,
16648234,MAIN,BSCE,Bohol Island State University - CANDIJAY Campus,"Feb 27, 2025",1:30 pm - 4:30 pm,,
54666707,MAIN,BSCE,Bohol Island State University - CLARIN Campus,,,,
14031206,MAIN,BSCE,Bohol Island State University - BALILIHAN Campus,"Mar 5, 2025",8:30 am -11:30 am,,
60239855,MAIN,BSCE,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",8:30 am -11:30 am,,
17937357,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
61733584,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
37914765,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
24277128,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
52686888,MAIN,BSCE,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
95002852,BALILIHAN,BSCRIM,Bohol Island State University - BINGAG-DAUIS Campus,,,,
95688514,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
66323823,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
45932885,BALILIHAN,BSCRIM,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
65438573,BALILIHAN,BSCRIM,Bohol Island State University - BILAR Campus,"Jan 25, 2025",1:30 pm - 4:30 pm,,
73697475,MAIN,BSED-FILIPINO,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
39650010,MAIN,BSED-FILIPINO,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 21, 2025",1:30 pm - 4:30 pm,,
84923880,MAIN,BSCE,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 16, 2025",1:30 pm - 4:30 pm,,
70163577,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
20391651,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
13077206,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
11224217,MAIN,BSTM,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
84551801,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
38708310,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
96040064,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
15518298,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
34660318,MAIN,BSTM,"Katipunan National High School - Carmen, Bohol","Mar 1, 2025",8:30 am -11:30 am,,
46779992,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
63515229,MAIN,BSTM,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
34686649,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
42767243,MAIN,BSTM,Bohol Island State University - CLARIN Campus,,,,
75951424,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
44108555,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
89620619,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
43382837,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
55278660,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
28504211,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
61643012,CANDIJAY,BSED-ENGLISH,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
93856746,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
46478876,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
51408261,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
77968989,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
21460886,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
47583910,MAIN,BSIT-AUTO,Bohol Island State University - BINGAG-DAUIS Campus,,,,
47305581,MAIN,BSTM,Bohol Island State University - CLARIN Campus,,,,
25655191,MAIN,BSTM,Bohol Island State University - CLARIN Campus,,,,
24676611,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
51849967,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
27961257,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
15544558,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
44464100,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
95398968,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
48792456,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
50483511,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
67352112,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
13400825,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
61066605,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
44280288,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
12953865,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
62013077,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
23170563,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
60348038,MAIN,BSTM,Bohol Island State University - BILAR Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
59454367,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
73539993,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
19860765,MAIN,BSTM,"San Jose National High School - Talibon, Bohol","Mar 15, 2025",8:30 am -11:30 am,,
27766208,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
59001766,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
95265630,CLARIN,BSES-CRM,Bohol Island State University - CLARIN Campus,"Feb 1, 2025",8:30 am -11:30 am,,
39688031,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
83461239,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
90283032,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
32232810,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
14072087,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
68087043,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
42800186,MAIN,BSTM,Bohol Island State University - BILAR Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
42058130,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
37130436,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
75897644,MAIN,BSTM,Bohol Island State University - BINGAG-DAUIS Campus,"Jan 28, 2025",8:30 am -11:30 am,,
85856711,MAIN,BSTM,"Faraon National High School - Jagna, Bohol","Feb 22, 2025",8:30 am -11:30 am,,
54118771,MAIN,BSTM,Bohol Island State University - CALAPE Campus,,,,
39740633,MAIN,BSTM,Bohol Island State University - BILAR Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
66421416,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
73918680,MAIN,BSTM,Bohol Island State University - CANDIJAY Campus,"Mar 19, 2025",8:30 am -11:30 am,,
69133983,MAIN,BSTM,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
27955191,MAIN,BSTM,Bohol Island State University - BILAR Campus,"Feb 15, 2025",1:30 pm - 4:30 pm,,
26654056,MAIN,BSTM,Bohol Island State University - BALILIHAN Campus,"Mar 12, 2025",1:30 pm - 4:30 pm,,
84376437,BALILIHAN,BSELECT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
41411095,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",8:30 am -11:30 am,,
24011724,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
56119848,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
63821918,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
23951144,CANDIJAY,BSCS,Bohol Island State University - BINGAG-DAUIS Campus,,,,
65650700,CANDIJAY,BSED-ENGLISH,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
64292690,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
47275491,CANDIJAY,BSED-ENGLISH,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
44945090,CANDIJAY,BSED-ENGLISH,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
11830559,CANDIJAY,BSED-ENGLISH,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
31416097,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
96774619,CANDIJAY,BSED-FILIPINO,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
13416143,CANDIJAY,BSED-FILIPINO,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
26524792,CANDIJAY,BSED-FILIPINO,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
86737523,CANDIJAY,BSED-FILIPINO,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
40401633,CANDIJAY,BSED-SCIENCE,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
96358341,CANDIJAY,BSED-SCIENCE,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
24898545,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
85026836,CANDIJAY,BSCS,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
65102240,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
79552984,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
42856533,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
70930633,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
95884365,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
69403319,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
36030757,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
97717830,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
31957573,BILAR,BSED-FILIPINO,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
19646103,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
59996781,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
57965068,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
97674709,BILAR,BSED-FILIPINO,Bohol Island State University - BALILIHAN Campus,"Feb 19, 2025",1:30 pm - 4:30 pm,,
44237446,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
76377299,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
51582385,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
36511550,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
60493417,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
89071632,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
11845686,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
37702996,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
31253951,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
20668265,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
84258060,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
95265274,BILAR,BSED-FILIPINO,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
75377813,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
14223085,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
11539732,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
77187230,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
48793967,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
72436369,BALILIHAN,BSELECT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
41976679,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
95637810,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
21482802,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
84971643,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
28176354,BALILIHAN,BSELECT,Bohol Island State University - BALILIHAN Campus,"Feb 5, 2025",1:30 pm - 4:30 pm,,
86741997,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
79455420,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
14296731,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
47585744,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
30286779,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
75280717,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
43044171,CANDIJAY,BEED,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
82652689,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
15849515,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 28, 2025",1:30 pm - 4:30 pm,,
28838333,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
10315336,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
85871155,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
95272066,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
96804112,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
82196048,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
43381782,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
17570171,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
37162333,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
16655208,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
19387781,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
71628244,CANDIJAY,BSHM,Bohol Island State University - CANDIJAY Campus,"Jan 29, 2025",8:30 am -11:30 am,,
96464635,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
38657015,BILAR,BSA,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
56009888,BILAR,BSA,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
11770902,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
22823755,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
64737556,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
99124273,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
10078116,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
75878724,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
98002534,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
47450366,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
13170540,BILAR,BSA,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
45483326,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
93523709,BILAR,BSA,"Ubay National Science High School - Ubay, Bohol","Mar 8, 2025",8:30 am -11:30 am,,
29994236,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
89784685,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
72678251,BILAR,BSA,Bohol Island State University - BINGAG-DAUIS Campus,,,,
76306594,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
14076152,BILAR,BSA,Bohol Island State University - CLARIN Campus,"Feb 8, 2025",1:30 pm - 4:30 pm,,
67713475,BILAR,BSA,Bohol Island State University - BILAR Campus,"Jan 11, 2025",8:30 am -11:30 am,,
